,Record ID,Number of Strikes,Collision Month,Collision Day,Collision Year,Collision Time,Aircraft: Type,Aircraft: Number of engines,Airport: Code,Airport: Name,Origin State Code,When: Phase of flight,Feet above ground,Miles from airport,Wildlife: Animal Category,Wildlife: Species,Effect: Amount of damage (detailed),Effect: Impact to flight,Cost: Aircraft time out of service (hours),Cost: Total $
163,17462,1,9,24,2012,23:59,Helicopter,,ABQ,ALBUQUERQUE INTL SUNPORT,NM,Approach,125.0,,Birds,Sparrows,None,None,,0
164,17554,1,4,21,2014,20:05,Airplane,,ABQ,ALBUQUERQUE INTL SUNPORT,NM,Approach,700.0,,Birds,Vesper sparrow,None,None,,0
165,15688,1,10,20,2011,21:15,Airplane,4.0,ABQ,ALBUQUERQUE INTL SUNPORT,NM,Approach,1000.0,,Birds,Sage sparrow,None,None,,0
166,17348,1,9,2,2011,15:34,Airplane,4.0,ABQ,ALBUQUERQUE INTL SUNPORT,NM,Approach,,,Birds,"Pigeons, doves",None,None,,0
167,221764,1,4,11,2003,7:37,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Landing Roll,0.0,0.0,Birds,Ring-necked pheasant,None,None,8.0,0
168,210676,1,2,28,2001,10:00,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Approach,,,Birds,Least sandpiper,None,Other,1.0,0
169,263280,1,4,10,2009,22:40,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Landing Roll,0.0,0.0,Birds,Cooper's hawk,None,None,1.0,0
170,247764,1,6,2,2007,23:00,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Landing Roll,0.0,0.0,Terrestrial Mammals,White-tailed jackrabbit,None,None,1.0,0
171,221824,1,7,29,2003,7:45,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Landing Roll,0.0,0.0,Birds,Upland sandpiper,None,None,,0
172,302759,1,6,7,2010,6:56,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Take-off run,0.0,0.0,Birds,Northern shoveler,None,None,,0
173,313550,1,7,27,2011,13:15,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Landing Roll,0.0,0.0,Birds,American kestrel,None,Other,,0
174,307027,1,9,7,2010,7:54,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Take-off run,0.0,0.0,Birds,Barn swallow,None,None,,0
175,311421,1,4,28,2011,9:00,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Approach,50.0,0.0,Birds,Franklin's gull,None,None,,0
176,261506,1,10,10,2008,11:40,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Climb,200.0,0.0,Birds,Ring-billed gull,None,None,,0
177,355081,1,10,24,2014,8:01,Airplane,1.0,ABR,ABERDEEN REGIONAL AR,SD,Approach,,2.0,Birds,Lapland longspur,None,None,,0
178,213746,1,9,9,2002,9:35,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Climb,50.0,,Birds,Hawks,None,None,,0
179,260186,1,10,16,2008,16:30,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Approach,130.0,,Birds,Gulls,None,None,,0
180,212084,1,9,5,2002,9:40,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Climb,300.0,,Birds,Swainson's hawk,None,None,,0
181,250460,1,10,19,2007,8:25,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Approach,600.0,,Birds,Blackbirds,None,None,,0
182,260477,1,5,31,2009,20:10,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Take-off run,0.0,0.0,Birds,Ring-necked pheasant,Minor,None,,0
183,224944,1,8,18,2004,23:43,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Landing Roll,0.0,0.0,Terrestrial Mammals,White-tailed jackrabbit,None,None,,0
184,302657,1,6,23,2010,5:02,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Take-off run,0.0,0.0,Terrestrial Mammals,White-tailed jackrabbit,None,None,,0
185,360593,1,5,22,2015,22:59,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Approach,,0.0,Birds,Chipping sparrow,None,None,,0
186,209170,1,11,8,2000,18:30,Airplane,2.0,ABR,ABERDEEN REGIONAL AR,SD,Approach,400.0,,Birds,Snow goose,Substantial,Other,,0
187,207644,1,9,28,2000,22:00,Airplane,2.0,ABY,SOUTHWEST GEORGIA REGIONAL ARPT,GA,Climb,50.0,,Birds,Cliff swallow,Minor,None,8.0,17718
188,348768,1,7,1,2014,10:05,Airplane,2.0,ABY,SOUTHWEST GEORGIA REGIONAL ARPT,GA,Climb,100.0,,Birds,Cliff swallow,None,None,,0
189,237039,1,11,13,2004,17:10,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Take-off run,0.0,0.0,Terrestrial Mammals,White-tailed deer,Minor,Aborted Take-off,24.0,1562
190,261724,1,5,2,2009,9:35,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Take-off run,0.0,0.0,Birds,Gulls,Minor,Aborted Take-off,20.0,57
191,242500,1,11,18,2006,7:15,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Take-off run,0.0,0.0,Birds,Gulls,None,Aborted Take-off,2.0,0
192,357040,1,12,3,2014,8:01,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Landing Roll,0.0,0.0,Birds,Great black-backed gull,None,None,1.0,0
193,5193,1,9,19,2002,17:25,Airplane,,ACK,NANTUCKET MEMORIAL,MA,Take-off run,0.0,0.0,Birds,American crow,None,Precautionary Landing,0.0,0
194,312070,1,5,8,2011,6:34,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Climb,200.0,,Birds,Gulls,None,Precautionary Landing,,0
195,304861,1,8,24,2010,10:45,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Take-off run,0.0,0.0,Birds,Double-crested cormorant,None,Aborted Take-off,,0
196,210708,1,4,19,2002,10:10,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Landing Roll,0.0,0.0,Birds,Gulls,None,None,,0
197,219146,1,7,25,2003,13:35,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Landing Roll,0.0,0.0,Birds,Gulls,None,None,,0
198,217415,1,7,27,2003,10:00,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Landing Roll,0.0,0.0,Birds,Gulls,None,None,,0
199,268899,1,11,14,2009,7:00,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Take-off run,0.0,0.0,Birds,Gulls,None,None,,0
200,334458,1,6,23,2013,16:06,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Take-off run,0.0,0.0,Birds,European starling,None,Aborted Take-off,,0
201,360403,1,5,31,2015,16:45,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Take-off run,0.0,0.0,Birds,Barn swallow,None,None,,0
202,325975,1,8,21,2012,6:45,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Take-off run,0.0,0.0,Birds,Swallows,None,None,,0
203,351908,1,9,23,2014,11:15,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Approach,5.0,0.0,Birds,Tree swallow,None,None,,0
204,318288,1,10,6,2011,9:00,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Approach,500.0,1.0,Birds,Gulls,Minor,None,,0
205,210758,1,10,10,2001,10:30,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Climb,15.0,,Birds,Sparrows,None,None,,0
206,227660,1,7,25,2004,7:18,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Climb,,,Birds,Gulls,None,None,,0
207,224880,1,11,20,2004,17:56,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,Take-off run,0.0,0.0,Terrestrial Mammals,White-tailed deer,Minor,,,0
208,225450,1,5,26,2004,21:00,Airplane,2.0,ACK,NANTUCKET MEMORIAL,MA,,,,Terrestrial Mammals,White-tailed deer,None,None,,0
209,228661,1,10,20,2004,8:45,Airplane,2.0,ACT,WACO REGIONAL ARPT,TX,Take-off run,0.0,0.0,Birds,Cliff swallow,None,Aborted Take-off,1.0,0
210,9509,1,12,13,2004,8:59,Airplane,,ACT,WACO REGIONAL ARPT,TX,Landing Roll,,0.0,Birds,Horned lark,None,None,0.0,0
211,258789,1,3,7,2009,8:49,Airplane,2.0,ACT,WACO REGIONAL ARPT,TX,Landing Roll,0.0,0.0,Birds,Hawks,None,None,,0
212,358515,1,3,18,2015,9:15,Airplane,1.0,ACT,WACO REGIONAL ARPT,TX,Approach,,0.0,Birds,Sky lark,None,None,,0
213,256762,1,4,9,2008,8:58,Airplane,2.0,ACT,WACO REGIONAL ARPT,TX,Approach,100.0,,Birds,Laughing gull,None,None,,0
214,15653,1,10,14,2011,10:30,Airplane,,ACT,WACO REGIONAL ARPT,TX,Landing,200.0,,Birds,Barn swallow,None,None,,0
215,211427,1,11,6,2001,18:46,Airplane,2.0,ACV,ARCATA AIRPORT,CA,Take-off run,0.0,0.0,Terrestrial Mammals,Mule deer,Minor,Aborted Take-off,24.0,12678
216,201557,1,8,27,2000,21:00,Airplane,2.0,ACV,ARCATA AIRPORT,CA,Landing Roll,0.0,0.0,Terrestrial Mammals,Mule deer,Substantial,Other,,144634
217,231547,1,11,14,2004,22:30,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Descent,3500.0,,Birds,Snow goose,Minor,None,48.0,32285
218,225245,1,11,10,2004,11:00,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Approach,200.0,,Birds,Hawks,None,Precautionary Landing,24.0,0
219,264990,1,7,29,2009,6:45,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Approach,20.0,0.0,Birds,Eastern meadowlark,None,Other,3.0,0
220,333779,1,5,14,2013,16:58,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Parked,0.0,0.0,Birds,Rock pigeon,None,Other,2.0,0
221,329836,1,11,3,2012,19:34,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Approach,,3.0,Birds,American robin,None,Other,2.0,0
222,322355,1,5,19,2012,16:00,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Osprey,None,None,1.0,0
223,350180,1,8,13,2014,15:46,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Barn swallow,None,Other,1.0,0
224,5280,1,9,4,2002,11:15,Airplane,,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,"Sandpipers, curlews, phalaropes, allies",None,None,0.0,0
225,3558,1,7,25,2002,15:30,Airplane,,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Barn swallow,None,None,0.0,0
226,9973,1,7,26,2006,10:45,Airplane,,ACY,ATLANTIC CITY INTL,NJ,Approach,15.0,,Birds,Laughing gull,None,None,0.0,0
227,10207,1,6,28,2006,18:00,Airplane,,ACY,ATLANTIC CITY INTL,NJ,Approach,,,Birds,Mourning dove,None,None,0.0,0
228,3886,1,10,2,2001,17:40,Airplane,,ACY,ATLANTIC CITY INTL,NJ,Approach,500.0,,Birds,Horned lark,None,None,0.0,0
229,4667,1,8,23,2002,21:00,Airplane,,ACY,ATLANTIC CITY INTL,NJ,Climb,500.0,,Bats,Bats,None,None,0.0,0
230,2928,1,9,18,2001,19:30,Helicopter,,ACY,ATLANTIC CITY INTL,NJ,Approach,3500.0,,Birds,Eastern meadowlark,None,None,0.0,0
231,212267,1,7,24,2002,7:30,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Mourning dove,None,None,,0
232,214893,1,6,20,2003,6:30,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Laughing gull,None,None,,0
233,233190,1,12,13,2004,7:14,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Eastern meadowlark,None,None,,0
234,235525,1,10,23,2005,7:15,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Eastern meadowlark,None,None,,0
235,234285,1,10,12,2004,7:25,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Perching birds (y),None,None,,0
236,331490,1,3,7,2013,7:05,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Black-bellied plover,None,None,,0
237,329788,1,11,10,2012,6:15,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Terrestrial Mammals,Striped skunk,None,None,,0
238,235216,1,7,30,2005,10:00,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Red-winged blackbird,None,None,,0
239,232215,1,8,26,2004,0:00,Airplane,3.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Mourning dove,None,Aborted Take-off,,0
240,3962,1,7,16,2002,18:00,Airplane,,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Mourning dove,None,Aborted Take-off,,0
241,226286,1,7,25,2004,13:30,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Mourning dove,None,None,,0
242,241090,1,6,23,2006,17:55,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Mourning dove,None,None,,0
243,264086,1,7,16,2009,17:05,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Mourning dove,None,None,,0
244,303887,1,7,15,2010,19:30,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Mourning dove,None,None,,0
245,220142,1,7,10,2002,18:00,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Mourning dove,None,Precautionary Landing,,0
246,226856,1,8,19,2004,7:15,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Canada goose,None,None,,0
247,239472,1,4,24,2006,7:03,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Herring gull,None,None,,0
248,256839,1,12,11,2008,8:25,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Herring gull,None,None,,0
249,313644,1,7,5,2011,7:00,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Laughing gull,Minor,None,,0
250,224640,1,6,1,2004,13:20,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Laughing gull,None,None,,0
251,227816,1,7,7,2004,7:15,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Laughing gull,None,None,,0
252,249358,1,6,4,2007,9:10,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Laughing gull,None,None,,0
253,220521,1,6,4,2003,13:15,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Laughing gull,None,None,,0
254,231831,1,7,11,2005,11:15,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Laughing gull,None,None,,0
255,314167,1,7,10,2011,6:52,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Laughing gull,None,None,,0
256,325135,1,7,13,2012,0:50,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Laughing gull,None,None,,0
257,225651,1,7,16,2004,19:05,Airplane,3.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Laughing gull,None,None,,0
258,325177,1,7,14,2012,13:15,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Laughing gull,None,Precautionary Landing,,0
259,311377,1,4,9,2011,8:36,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Horned lark,None,None,,0
260,238714,1,3,16,2006,9:00,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Horned lark,None,Precautionary Landing,,0
261,313299,1,6,27,2011,0:15,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Eastern meadowlark,None,None,,0
262,347502,1,6,28,2014,17:03,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Eastern meadowlark,None,None,,0
263,233155,1,10,9,2005,11:57,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Eastern meadowlark,None,None,,0
264,315455,1,8,5,2011,7:00,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Eastern meadowlark,None,None,,0
265,337822,1,8,16,2013,6:40,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Eastern meadowlark,None,None,,0
266,253521,1,4,13,2008,9:55,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Short-eared owl,None,None,,0
267,269815,1,11,9,2009,9:00,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Black-bellied plover,None,None,,0
268,228702,1,7,17,2004,0:50,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Killdeer,None,None,,0
269,237778,1,5,14,2006,9:00,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Killdeer,None,None,,0
270,213157,1,9,14,2002,15:25,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,American kestrel,None,None,,0
271,314455,1,7,29,2011,0:15,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,American kestrel,None,None,,0
272,317576,1,9,15,2011,9:10,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,American kestrel,None,None,,0
273,216815,1,9,21,2002,11:15,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,American kestrel,None,None,,0
274,308212,1,10,9,2010,9:43,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,American kestrel,None,Precautionary Landing,,0
275,207055,1,6,8,2001,14:11,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Turkey vulture,None,None,,0
276,305655,1,8,11,2010,17:40,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Least sandpiper,None,None,,0
277,255162,1,6,19,2008,9:00,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Upland sandpiper,None,None,,0
278,267208,1,9,27,2009,9:52,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Savannah sparrow,None,None,,0
279,320747,1,3,16,2012,14:57,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Savannah sparrow,None,None,,0
280,262561,1,5,17,2009,17:35,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,European starling,None,None,,0
281,302377,1,5,17,2010,14:30,Airplane,1.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Barn swallow,None,None,,0
282,228458,1,7,13,2004,17:30,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Barn swallow,None,None,,0
283,247000,1,6,30,2007,11:00,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Barn swallow,None,None,,0
284,325150,1,7,24,2012,10:44,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Barn swallow,None,None,,0
285,351567,1,8,2,2014,8:30,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Barn swallow,None,None,,0
286,350104,1,8,13,2014,7:30,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Barn swallow,None,None,,0
287,351823,1,8,14,2014,9:30,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Barn swallow,None,None,,0
288,227989,1,8,14,2004,9:20,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Barn swallow,None,None,,0
289,326570,1,8,4,2012,17:45,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Barn swallow,None,None,,0
290,326768,1,8,6,2012,10:30,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Barn swallow,None,None,,0
291,336328,1,7,25,2013,9:26,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Barn swallow,None,None,,0
292,337026,1,8,9,2013,17:05,Airplane,,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Barn swallow,None,None,,0
293,254007,1,5,23,2008,6:15,,,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Purple martin,None,None,,0
294,333812,1,5,19,2013,18:05,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Swallows,None,Other,,0
295,229958,1,8,14,2004,17:30,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Tree swallow,None,None,,0
296,325251,1,7,18,2012,9:45,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Tree swallow,None,None,,0
297,304227,1,7,15,2010,18:26,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Tree swallow,None,None,,0
298,327469,1,9,22,2012,8:00,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Terrestrial Mammals,Striped skunk,None,None,,0
299,262274,1,4,23,2009,7:00,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Climb,10.0,0.0,Birds,Eastern meadowlark,None,None,,0
300,314283,1,7,18,2011,19:30,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Approach,20.0,0.0,Birds,Eastern meadowlark,None,None,,0
301,303988,1,7,1,2010,13:30,Airplane,,ACY,ATLANTIC CITY INTL,NJ,Approach,30.0,0.0,Birds,Laughing gull,None,None,,0
302,267358,1,9,23,2009,16:38,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Approach,30.0,0.0,Birds,Savannah sparrow,None,None,,0
303,301595,1,4,28,2010,8:30,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Climb,50.0,0.0,Birds,Barn swallow,None,None,,0
304,254695,1,5,22,2008,17:55,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Approach,50.0,0.0,Birds,Purple martin,None,None,,0
305,6395,1,8,7,2004,17:40,,,ACY,ATLANTIC CITY INTL,NJ,Take-off run,500.0,0.0,Birds,Red-winged blackbird,None,Precautionary Landing,,0
306,313558,1,7,28,2011,10:40,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Climb,800.0,0.0,Birds,American kestrel,None,None,,0
307,334453,1,6,22,2013,9:25,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Approach,,0.0,Birds,Eastern meadowlark,None,Other,,0
308,5944,1,7,16,2004,11:30,Airplane,,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,,0.0,Birds,Perching birds (y),None,None,,0
309,239586,1,8,7,2006,0:15,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Approach,,0.0,Birds,Barn swallow,None,None,,0
310,345646,1,5,22,2014,10:26,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Climb,,0.0,Birds,Barn swallow,None,None,,0
311,324252,1,7,20,2012,0:11,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,,,0.0,Birds,Tree swallow,None,None,,0
312,220357,1,6,4,2003,9:00,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Climb,20.0,,Birds,Great black-backed gull,None,None,,0
313,235639,1,6,27,2006,11:58,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Approach,50.0,,Birds,Laughing gull,None,None,,0
314,308842,1,11,30,2010,7:45,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Climb,400.0,,Birds,Snow bunting,None,None,,0
315,7169,1,7,29,2003,16:30,Airplane,,ACY,ATLANTIC CITY INTL,NJ,Climb,500.0,,Birds,Laughing gull,None,None,,0
316,207804,1,5,12,2001,19:19,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Climb,1000.0,,Birds,Mourning dove,None,None,,0
317,202629,1,8,8,2001,11:00,Airplane,1.0,ACY,ATLANTIC CITY INTL,NJ,Approach,1200.0,,Birds,Canada goose,Minor,Precautionary Landing,,0
318,13461,1,6,7,2009,0:25,,,ACY,ATLANTIC CITY INTL,NJ,Landing,,,Birds,Red-winged blackbird,None,None,,0
319,217221,1,10,16,2002,16:53,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Climb,,,Birds,Gulls,Medium,None,,0
320,226196,1,3,8,2004,9:45,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Approach,,,Birds,Ring-billed gull,None,None,,0
321,13348,1,7,15,2009,13:30,,,ACY,ATLANTIC CITY INTL,NJ,Climb,,,Birds,Tree swallow,None,None,,0
322,207577,1,8,15,2001,19:30,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Mourning dove,None,None,,0
323,213711,1,7,11,2002,19:53,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Mourning dove,None,None,,0
324,236359,1,7,29,2005,18:05,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Birds,Mourning dove,None,None,,0
325,258963,1,10,20,2008,18:28,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Take-off run,0.0,0.0,Birds,Cooper's hawk,Minor,Aborted Take-off,,0
326,246893,1,12,11,2006,18:15,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Terrestrial Mammals,Coyote,None,None,,0
327,319635,1,12,26,2011,17:45,Airplane,3.0,ACY,ATLANTIC CITY INTL,NJ,Landing Roll,0.0,0.0,Terrestrial Mammals,Coyote,None,None,,0
328,351308,1,8,28,2014,22:55,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Approach,50.0,0.0,Birds,Gulls,None,None,,0
329,240790,1,12,13,2005,20:25,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Approach,,8.0,Birds,Canada goose,Medium,None,,0
330,221613,1,7,16,2004,23:59,Airplane,2.0,ACY,ATLANTIC CITY INTL,NJ,Approach,10.0,,Birds,Killdeer,None,None,,0
